Region,Country,State,City,Month,Day,Year,AvgTemperature
Africa,Egypt,,Cairo,9,12,1998,85.0
Africa,Egypt,,Cairo,9,13,1998,85.2
Africa,Egypt,,Cairo,9,14,1998,84.6
Africa,Egypt,,Cairo,9,15,1998,88.4
Africa,Egypt,,Cairo,9,16,1998,88.0
Africa,Egypt,,Cairo,9,17,1998,81.6
Africa,Egypt,,Cairo,9,18,1998,80.9
Africa,Egypt,,Cairo,9,19,1998,83.1
Africa,Egypt,,Cairo,9,20,1998,82.8
Africa,Egypt,,Cairo,9,21,1998,78.8
Africa,Egypt,,Cairo,9,22,1998,78.4
Africa,Egypt,,Cairo,9,23,1998,78.3
Africa,Egypt,,Cairo,9,24,1998,76.9
Africa,Egypt,,Cairo,9,25,1998,76.9
Africa,Egypt,,Cairo,9,26,1998,77.8
Africa,Egypt,,Cairo,9,27,1998,77.0
Africa,Egypt,,Cairo,9,28,1998,77.9
Africa,Egypt,,Cairo,9,29,1998,79.2
Africa,Egypt,,Cairo,9,30,1998,80.2
Africa,Egypt,,Cairo,10,1,1998,81.0
Africa,Egypt,,Cairo,10,2,1998,78.6
Africa,Egypt,,Cairo,10,3,1998,78.3
Africa,Egypt,,Cairo,10,4,1998,80.7
Africa,Egypt,,Cairo,10,5,1998,79.1
Africa,Egypt,,Cairo,10,6,1998,76.9
Africa,Egypt,,Cairo,10,7,1998,77.5
Africa,Egypt,,Cairo,10,8,1998,79.2
Africa,Egypt,,Cairo,10,9,1998,78.2
Africa,Egypt,,Cairo,10,10,1998,79.8
Africa,Egypt,,Cairo,10,11,1998,81.0
Africa,Egypt,,Cairo,10,12,1998,83.0
Africa,Egypt,,Cairo,10,13,1998,84.0
Africa,Egypt,,Cairo,10,14,1998,82.7
Africa,Egypt,,Cairo,10,15,1998,79.3
Africa,Egypt,,Cairo,10,16,1998,74.9
Africa,Egypt,,Cairo,10,17,1998,72.9
Africa,Egypt,,Cairo,10,18,1998,73.0
Africa,Egypt,,Cairo,10,19,1998,72.9
Africa,Egypt,,Cairo,10,20,1998,73.8
Africa,Egypt,,Cairo,10,21,1998,73.9
Africa,Egypt,,Cairo,10,22,1998,74.8
Africa,Egypt,,Cairo,10,23,1998,73.8
Africa,Egypt,,Cairo,10,24,1998,73.2
Africa,Egypt,,Cairo,10,25,1998,72.3
Africa,Egypt,,Cairo,10,26,1998,74.4
Africa,Egypt,,Cairo,10,27,1998,77.1
Africa,Egypt,,Cairo,10,28,1998,74.2
Africa,Egypt,,Cairo,10,29,1998,68.6
Africa,Egypt,,Cairo,10,30,1998,68.6
Africa,Egypt,,Cairo,10,31,1998,70.3
Africa,Egypt,,Cairo,11,1,1998,71.4
Africa,Egypt,,Cairo,11,2,1998,73.0
Africa,Egypt,,Cairo,11,3,1998,71.7
Africa,Egypt,,Cairo,11,4,1998,72.1
Africa,Egypt,,Cairo,11,5,1998,71.8
Africa,Egypt,,Cairo,11,6,1998,72.4
Africa,Egypt,,Cairo,11,7,1998,73.5
Africa,Egypt,,Cairo,11,8,1998,71.2
Africa,Egypt,,Cairo,11,9,1998,69.4
Africa,Egypt,,Cairo,11,10,1998,67.1
Africa,Egypt,,Cairo,11,11,1998,66.5
Africa,Egypt,,Cairo,11,12,1998,67.3
Africa,Egypt,,Cairo,11,13,1998,67.7
Africa,Egypt,,Cairo,11,14,1998,68.8
Africa,Egypt,,Cairo,11,15,1998,68.6
Africa,Egypt,,Cairo,11,16,1998,68.4
Africa,Egypt,,Cairo,11,17,1998,66.6
Africa,Egypt,,Cairo,11,18,1998,66.6
Africa,Egypt,,Cairo,11,19,1998,67.6
Africa,Egypt,,Cairo,11,20,1998,66.8
Africa,Egypt,,Cairo,11,21,1998,70.4
Africa,Egypt,,Cairo,11,22,1998,70.9
Africa,Egypt,,Cairo,11,23,1998,71.5
Africa,Egypt,,Cairo,11,24,1998,68.0
Africa,Egypt,,Cairo,11,25,1998,67.7
Africa,Egypt,,Cairo,11,26,1998,72.4
Africa,Egypt,,Cairo,11,27,1998,66.8
Africa,Egypt,,Cairo,11,28,1998,70.3
Africa,Egypt,,Cairo,11,29,1998,65.7
Africa,Egypt,,Cairo,11,30,1998,62.5
Africa,Egypt,,Cairo,12,1,1998,62.9
Africa,Egypt,,Cairo,12,2,1998,64.1
Africa,Egypt,,Cairo,12,3,1998,64.3
Africa,Egypt,,Cairo,12,4,1998,65.1
Africa,Egypt,,Cairo,12,5,1998,67.2
Africa,Egypt,,Cairo,12,6,1998,73.3
Africa,Egypt,,Cairo,12,7,1998,72.9
Africa,Egypt,,Cairo,12,8,1998,67.1
Africa,Egypt,,Cairo,12,9,1998,65.9
Africa,Egypt,,Cairo,12,10,1998,59.5
Africa,Egypt,,Cairo,12,11,1998,58.1
Africa,Egypt,,Cairo,12,12,1998,60.1
Africa,Egypt,,Cairo,12,13,1998,61.9
Africa,Egypt,,Cairo,12,14,1998,60.6
Africa,Egypt,,Cairo,12,15,1998,58.0
Africa,Egypt,,Cairo,12,16,1998,54.6
Africa,Egypt,,Cairo,12,17,1998,56.5
Africa,Egypt,,Cairo,12,18,1998,58.0
Africa,Egypt,,Cairo,12,19,1998,57.4
Africa,Egypt,,Cairo,12,20,1998,57.3
Africa,Egypt,,Cairo,12,21,1998,56.9
Africa,Egypt,,Cairo,12,22,1998,58.2
Africa,Egypt,,Cairo,12,23,1998,58.8
Africa,Egypt,,Cairo,12,24,1998,-99.0
Africa,Egypt,,Cairo,12,25,1998,-99.0
Africa,Egypt,,Cairo,12,26,1998,56.3
Africa,Egypt,,Cairo,12,27,1998,57.0
Africa,Egypt,,Cairo,12,28,1998,60.0
Africa,Egypt,,Cairo,12,29,1998,56.1
Africa,Egypt,,Cairo,12,30,1998,-99.0
Africa,Egypt,,Cairo,12,31,1998,-99.0
Africa,Egypt,,Cairo,1,1,1999,59.1
Africa,Egypt,,Cairo,1,2,1999,60.5
Africa,Egypt,,Cairo,1,3,1999,59.1
Africa,Egypt,,Cairo,1,4,1999,58.6
Africa,Egypt,,Cairo,1,5,1999,58.0
Africa,Egypt,,Cairo,1,6,1999,58.0
Africa,Egypt,,Cairo,1,7,1999,57.1
Africa,Egypt,,Cairo,1,8,1999,57.5
Africa,Egypt,,Cairo,1,9,1999,57.9
Africa,Egypt,,Cairo,1,10,1999,-99.0
Africa,Egypt,,Cairo,1,11,1999,58.6
Africa,Egypt,,Cairo,1,12,1999,57.7
Africa,Egypt,,Cairo,1,13,1999,57.3
Africa,Egypt,,Cairo,1,14,1999,57.7
Africa,Egypt,,Cairo,1,15,1999,59.5
Africa,Egypt,,Cairo,1,16,1999,59.3
Africa,Egypt,,Cairo,1,17,1999,59.0
Africa,Egypt,,Cairo,1,18,1999,58.7
Africa,Egypt,,Cairo,1,19,1999,57.0
Africa,Egypt,,Cairo,1,20,1999,55.4
Africa,Egypt,,Cairo,1,21,1999,58.0
Africa,Egypt,,Cairo,1,22,1999,62.9
Africa,Egypt,,Cairo,1,23,1999,58.3
Africa,Egypt,,Cairo,1,24,1999,58.7
Africa,Egypt,,Cairo,1,25,1999,58.1
Africa,Egypt,,Cairo,1,26,1999,59.3
Africa,Egypt,,Cairo,1,27,1999,57.1
Africa,Egypt,,Cairo,1,28,1999,57.0
Africa,Egypt,,Cairo,1,29,1999,57.3
Africa,Egypt,,Cairo,1,30,1999,60.9
Africa,Egypt,,Cairo,1,31,1999,57.1
Africa,Egypt,,Cairo,2,1,1999,60.3
Africa,Egypt,,Cairo,2,2,1999,61.2
Africa,Egypt,,Cairo,2,3,1999,60.8
Africa,Egypt,,Cairo,2,4,1999,58.2
Africa,Egypt,,Cairo,2,5,1999,56.5
Africa,Egypt,,Cairo,2,6,1999,56.8
Africa,Egypt,,Cairo,2,7,1999,57.5
Africa,Egypt,,Cairo,2,8,1999,57.7
Africa,Egypt,,Cairo,2,9,1999,60.1
Africa,Egypt,,Cairo,2,10,1999,59.0
Africa,Egypt,,Cairo,2,11,1999,60.2
Africa,Egypt,,Cairo,2,12,1999,61.3
Africa,Egypt,,Cairo,2,13,1999,64.3
Africa,Egypt,,Cairo,2,14,1999,59.0
Africa,Egypt,,Cairo,2,15,1999,58.4
Africa,Egypt,,Cairo,2,16,1999,63.2
Africa,Egypt,,Cairo,2,17,1999,71.7
Africa,Egypt,,Cairo,2,18,1999,63.6
Africa,Egypt,,Cairo,2,19,1999,58.2
Africa,Egypt,,Cairo,2,20,1999,53.6
Africa,Egypt,,Cairo,2,21,1999,53.8
Africa,Egypt,,Cairo,2,22,1999,55.9
Africa,Egypt,,Cairo,2,23,1999,58.0
Africa,Egypt,,Cairo,2,24,1999,61.2
Africa,Egypt,,Cairo,2,25,1999,59.8
Africa,Egypt,,Cairo,2,26,1999,58.2
Africa,Egypt,,Cairo,2,27,1999,58.9
Africa,Egypt,,Cairo,2,28,1999,55.5
Africa,Egypt,,Cairo,3,1,1999,60.0
Africa,Egypt,,Cairo,3,2,1999,58.4
Africa,Egypt,,Cairo,3,3,1999,60.0
Africa,Egypt,,Cairo,3,4,1999,62.2
Africa,Egypt,,Cairo,3,5,1999,65.3
Africa,Egypt,,Cairo,3,6,1999,65.8
Africa,Egypt,,Cairo,3,7,1999,65.9
Africa,Egypt,,Cairo,3,8,1999,64.5
Africa,Egypt,,Cairo,3,9,1999,64.7
Africa,Egypt,,Cairo,3,10,1999,61.1
Africa,Egypt,,Cairo,3,11,1999,60.3
Africa,Egypt,,Cairo,3,12,1999,60.3
Africa,Egypt,,Cairo,3,13,1999,61.8
Africa,Egypt,,Cairo,3,14,1999,61.7
Africa,Egypt,,Cairo,3,15,1999,62.6
Africa,Egypt,,Cairo,3,16,1999,60.7
Africa,Egypt,,Cairo,3,17,1999,63.0
Africa,Egypt,,Cairo,3,18,1999,73.5
Africa,Egypt,,Cairo,3,19,1999,75.0
Africa,Egypt,,Cairo,3,20,1999,64.9
Africa,Egypt,,Cairo,3,21,1999,63.5
Africa,Egypt,,Cairo,3,22,1999,62.1
Africa,Egypt,,Cairo,3,23,1999,61.6
Africa,Egypt,,Cairo,3,24,1999,67.4
Africa,Egypt,,Cairo,3,25,1999,62.0
Africa,Egypt,,Cairo,3,26,1999,62.6
Africa,Egypt,,Cairo,3,27,1999,69.8
Africa,Egypt,,Cairo,3,28,1999,77.6
Africa,Egypt,,Cairo,3,29,1999,71.0
Africa,Egypt,,Cairo,3,30,1999,73.9
Africa,Egypt,,Cairo,3,31,1999,66.7
Africa,Egypt,,Cairo,4,1,1999,63.9
Africa,Egypt,,Cairo,4,2,1999,65.4
Africa,Egypt,,Cairo,4,3,1999,66.2
Africa,Egypt,,Cairo,4,4,1999,72.9
Africa,Egypt,,Cairo,4,5,1999,75.0
Africa,Egypt,,Cairo,4,6,1999,64.5
Africa,Egypt,,Cairo,4,7,1999,63.3
Africa,Egypt,,Cairo,4,8,1999,63.1
Africa,Egypt,,Cairo,4,9,1999,65.4
Africa,Egypt,,Cairo,4,10,1999,67.6
Africa,Egypt,,Cairo,4,11,1999,69.0
Africa,Egypt,,Cairo,4,12,1999,66.1
Africa,Egypt,,Cairo,4,13,1999,66.3
Africa,Egypt,,Cairo,4,14,1999,75.0
Africa,Egypt,,Cairo,4,15,1999,77.5
Africa,Egypt,,Cairo,4,16,1999,70.8
Africa,Egypt,,Cairo,4,17,1999,71.3
Africa,Egypt,,Cairo,4,18,1999,80.8
Africa,Egypt,,Cairo,4,19,1999,75.7
Africa,Egypt,,Cairo,4,20,1999,69.7
Africa,Egypt,,Cairo,4,21,1999,66.1
Africa,Egypt,,Cairo,4,22,1999,67.0
Africa,Egypt,,Cairo,4,23,1999,68.2
Africa,Egypt,,Cairo,4,24,1999,70.1
Africa,Egypt,,Cairo,4,25,1999,71.3
Africa,Egypt,,Cairo,4,26,1999,72.2
Africa,Egypt,,Cairo,4,27,1999,75.6
Africa,Egypt,,Cairo,4,28,1999,71.9
Africa,Egypt,,Cairo,4,29,1999,72.1
Africa,Egypt,,Cairo,4,30,1999,73.6
Africa,Egypt,,Cairo,5,1,1999,74.6
Africa,Egypt,,Cairo,5,2,1999,77.6
Africa,Egypt,,Cairo,5,3,1999,82.9
Africa,Egypt,,Cairo,5,4,1999,81.4
Africa,Egypt,,Cairo,5,5,1999,79.4
Africa,Egypt,,Cairo,5,6,1999,80.9
Africa,Egypt,,Cairo,5,7,1999,76.7
Africa,Egypt,,Cairo,5,8,1999,71.3
Africa,Egypt,,Cairo,5,9,1999,69.6
Africa,Egypt,,Cairo,5,10,1999,72.0
Africa,Egypt,,Cairo,5,11,1999,71.8
Africa,Egypt,,Cairo,5,12,1999,73.4
Africa,Egypt,,Cairo,5,13,1999,75.0
Africa,Egypt,,Cairo,5,14,1999,77.3
Africa,Egypt,,Cairo,5,15,1999,74.0
Africa,Egypt,,Cairo,5,16,1999,76.9
Africa,Egypt,,Cairo,5,17,1999,79.9
Africa,Egypt,,Cairo,5,18,1999,79.2
Africa,Egypt,,Cairo,5,19,1999,79.0
Africa,Egypt,,Cairo,5,20,1999,78.8
Africa,Egypt,,Cairo,5,21,1999,78.3
Africa,Egypt,,Cairo,5,22,1999,81.1
Africa,Egypt,,Cairo,5,23,1999,82.2
Africa,Egypt,,Cairo,5,24,1999,80.6
Africa,Egypt,,Cairo,5,25,1999,79.6
Africa,Egypt,,Cairo,5,26,1999,75.6
Africa,Egypt,,Cairo,5,27,1999,75.1
Africa,Egypt,,Cairo,5,28,1999,75.7
Africa,Egypt,,Cairo,5,29,1999,75.9
Africa,Egypt,,Cairo,5,30,1999,77.3
Africa,Egypt,,Cairo,5,31,1999,77.0
Africa,Egypt,,Cairo,6,1,1999,76.3
Africa,Egypt,,Cairo,6,2,1999,78.1
Africa,Egypt,,Cairo,6,3,1999,79.5
Africa,Egypt,,Cairo,6,4,1999,79.8
Africa,Egypt,,Cairo,6,5,1999,83.5
Africa,Egypt,,Cairo,6,6,1999,87.3
Africa,Egypt,,Cairo,6,7,1999,84.6
Africa,Egypt,,Cairo,6,8,1999,79.6
Africa,Egypt,,Cairo,6,9,1999,81.2
Africa,Egypt,,Cairo,6,10,1999,79.5
Africa,Egypt,,Cairo,6,11,1999,79.9
Africa,Egypt,,Cairo,6,12,1999,81.3
Africa,Egypt,,Cairo,6,13,1999,84.3
Africa,Egypt,,Cairo,6,14,1999,81.4
Africa,Egypt,,Cairo,6,15,1999,80.6
Africa,Egypt,,Cairo,6,16,1999,81.7
Africa,Egypt,,Cairo,6,17,1999,84.2
Africa,Egypt,,Cairo,6,18,1999,87.4
Africa,Egypt,,Cairo,6,19,1999,82.4
Africa,Egypt,,Cairo,6,20,1999,80.3
Africa,Egypt,,Cairo,6,21,1999,81.7
Africa,Egypt,,Cairo,6,22,1999,85.7
Africa,Egypt,,Cairo,6,23,1999,81.4
Africa,Egypt,,Cairo,6,24,1999,77.9
Africa,Egypt,,Cairo,6,25,1999,78.5
Africa,Egypt,,Cairo,6,26,1999,78.9
Africa,Egypt,,Cairo,6,27,1999,79.2
Africa,Egypt,,Cairo,6,28,1999,79.0
Africa,Egypt,,Cairo,6,29,1999,81.5
Africa,Egypt,,Cairo,6,30,1999,82.0
Africa,Egypt,,Cairo,7,1,1999,81.8
Africa,Egypt,,Cairo,7,2,1999,83.3
Africa,Egypt,,Cairo,7,3,1999,81.7
Africa,Egypt,,Cairo,7,4,1999,81.1
Africa,Egypt,,Cairo,7,5,1999,81.5
Africa,Egypt,,Cairo,7,6,1999,81.9
Africa,Egypt,,Cairo,7,7,1999,81.7
Africa,Egypt,,Cairo,7,8,1999,82.8
Africa,Egypt,,Cairo,7,9,1999,84.1
Africa,Egypt,,Cairo,7,10,1999,84.1
Africa,Egypt,,Cairo,7,11,1999,82.3
Africa,Egypt,,Cairo,7,12,1999,84.7
Africa,Egypt,,Cairo,7,13,1999,84.9
Africa,Egypt,,Cairo,7,14,1999,85.4
Africa,Egypt,,Cairo,7,15,1999,87.2
Africa,Egypt,,Cairo,7,16,1999,88.7
Africa,Egypt,,Cairo,7,17,1999,85.9
Africa,Egypt,,Cairo,7,18,1999,85.6
Africa,Egypt,,Cairo,7,19,1999,84.3
Africa,Egypt,,Cairo,7,20,1999,82.2
Africa,Egypt,,Cairo,7,21,1999,81.8
Africa,Egypt,,Cairo,7,22,1999,83.0
Africa,Egypt,,Cairo,7,23,1999,83.3
Africa,Egypt,,Cairo,7,24,1999,84.0
Africa,Egypt,,Cairo,7,25,1999,84.1
Africa,Egypt,,Cairo,7,26,1999,83.5
Africa,Egypt,,Cairo,7,27,1999,82.3
Africa,Egypt,,Cairo,7,28,1999,81.6
Africa,Egypt,,Cairo,7,29,1999,82.4
Africa,Egypt,,Cairo,7,30,1999,84.5
Africa,Egypt,,Cairo,7,31,1999,84.6
Africa,Egypt,,Cairo,8,1,1999,83.6
Africa,Egypt,,Cairo,8,2,1999,82.8
Africa,Egypt,,Cairo,8,3,1999,82.0
Africa,Egypt,,Cairo,8,4,1999,82.1
Africa,Egypt,,Cairo,8,5,1999,81.7
Africa,Egypt,,Cairo,8,6,1999,82.9
Africa,Egypt,,Cairo,8,7,1999,84.7
Africa,Egypt,,Cairo,8,8,1999,83.3
Africa,Egypt,,Cairo,8,9,1999,84.7
Africa,Egypt,,Cairo,8,10,1999,85.2
Africa,Egypt,,Cairo,8,11,1999,87.6
Africa,Egypt,,Cairo,8,12,1999,86.9
Africa,Egypt,,Cairo,8,13,1999,85.8
Africa,Egypt,,Cairo,8,14,1999,85.7
Africa,Egypt,,Cairo,8,15,1999,86.6
Africa,Egypt,,Cairo,8,16,1999,84.1
Africa,Egypt,,Cairo,8,17,1999,83.1
Africa,Egypt,,Cairo,8,18,1999,88.7
Africa,Egypt,,Cairo,8,19,1999,90.3
Africa,Egypt,,Cairo,8,20,1999,87.9
Africa,Egypt,,Cairo,8,21,1999,86.3
Africa,Egypt,,Cairo,8,22,1999,89.1
Africa,Egypt,,Cairo,8,23,1999,88.7
Africa,Egypt,,Cairo,8,24,1999,85.0
Africa,Egypt,,Cairo,8,25,1999,82.6
Africa,Egypt,,Cairo,8,26,1999,81.0
Africa,Egypt,,Cairo,8,27,1999,81.3
Africa,Egypt,,Cairo,8,28,1999,81.2
Africa,Egypt,,Cairo,8,29,1999,79.8
Africa,Egypt,,Cairo,8,30,1999,81.2
Africa,Egypt,,Cairo,8,31,1999,80.7
Africa,Egypt,,Cairo,9,1,1999,80.2
Africa,Egypt,,Cairo,9,2,1999,81.7
Africa,Egypt,,Cairo,9,3,1999,84.3
Africa,Egypt,,Cairo,9,4,1999,80.6
Africa,Egypt,,Cairo,9,5,1999,80.4
Africa,Egypt,,Cairo,9,6,1999,80.6
Africa,Egypt,,Cairo,9,7,1999,80.2
Africa,Egypt,,Cairo,9,8,1999,79.2
Africa,Egypt,,Cairo,9,9,1999,80.4
Africa,Egypt,,Cairo,9,10,1999,81.5
Africa,Egypt,,Cairo,9,11,1999,82.4
Africa,Egypt,,Cairo,9,12,1999,84.0
Africa,Egypt,,Cairo,9,13,1999,81.0
Africa,Egypt,,Cairo,9,14,1999,83.7
Africa,Egypt,,Cairo,9,15,1999,85.9
Africa,Egypt,,Cairo,9,16,1999,79.7
Africa,Egypt,,Cairo,9,17,1999,79.5
Africa,Egypt,,Cairo,9,18,1999,80.3
Africa,Egypt,,Cairo,9,19,1999,83.1
Africa,Egypt,,Cairo,9,20,1999,83.8
Africa,Egypt,,Cairo,9,21,1999,79.9
Africa,Egypt,,Cairo,9,22,1999,80.6
Africa,Egypt,,Cairo,9,23,1999,81.4
Africa,Egypt,,Cairo,9,24,1999,81.1
Africa,Egypt,,Cairo,9,25,1999,80.1
Africa,Egypt,,Cairo,9,26,1999,79.9
Africa,Egypt,,Cairo,9,27,1999,80.6
Africa,Egypt,,Cairo,9,28,1999,80.2
Africa,Egypt,,Cairo,9,29,1999,81.3
Africa,Egypt,,Cairo,9,30,1999,80.7
Africa,Egypt,,Cairo,10,1,1999,81.3
Africa,Egypt,,Cairo,10,2,1999,81.3
Africa,Egypt,,Cairo,10,3,1999,81.0
Africa,Egypt,,Cairo,10,4,1999,79.1
Africa,Egypt,,Cairo,10,5,1999,79.0
Africa,Egypt,,Cairo,10,6,1999,79.4
Africa,Egypt,,Cairo,10,7,1999,78.4
Africa,Egypt,,Cairo,10,8,1999,77.8
Africa,Egypt,,Cairo,10,9,1999,76.6
Africa,Egypt,,Cairo,10,10,1999,75.4
Africa,Egypt,,Cairo,10,11,1999,74.4
Africa,Egypt,,Cairo,10,12,1999,73.8
Africa,Egypt,,Cairo,10,13,1999,76.2
Africa,Egypt,,Cairo,10,14,1999,74.7
Africa,Egypt,,Cairo,10,15,1999,73.5
Africa,Egypt,,Cairo,10,16,1999,74.7
Africa,Egypt,,Cairo,10,17,1999,74.9
Africa,Egypt,,Cairo,10,18,1999,75.7
Africa,Egypt,,Cairo,10,19,1999,73.8
Africa,Egypt,,Cairo,10,20,1999,74.1
Africa,Egypt,,Cairo,10,21,1999,76.5
Africa,Egypt,,Cairo,10,22,1999,77.3
Africa,Egypt,,Cairo,10,23,1999,77.3
Africa,Egypt,,Cairo,10,24,1999,76.2
Africa,Egypt,,Cairo,10,25,1999,73.1
Africa,Egypt,,Cairo,10,26,1999,73.6
Africa,Egypt,,Cairo,10,27,1999,75.0
Africa,Egypt,,Cairo,10,28,1999,75.4
Africa,Egypt,,Cairo,10,29,1999,72.9
Africa,Egypt,,Cairo,10,30,1999,73.6
Africa,Egypt,,Cairo,10,31,1999,72.3
Africa,Egypt,,Cairo,11,1,1999,71.6
Africa,Egypt,,Cairo,11,2,1999,71.4
Africa,Egypt,,Cairo,11,3,1999,71.8
Africa,Egypt,,Cairo,11,4,1999,70.0
Africa,Egypt,,Cairo,11,5,1999,68.6
Africa,Egypt,,Cairo,11,6,1999,68.6
Africa,Egypt,,Cairo,11,7,1999,67.8
Africa,Egypt,,Cairo,11,8,1999,68.5
Africa,Egypt,,Cairo,11,9,1999,70.0
Africa,Egypt,,Cairo,11,10,1999,71.3
Africa,Egypt,,Cairo,11,11,1999,70.6
Africa,Egypt,,Cairo,11,12,1999,70.1
Africa,Egypt,,Cairo,11,13,1999,68.4
Africa,Egypt,,Cairo,11,14,1999,66.0
Africa,Egypt,,Cairo,11,15,1999,67.3
Africa,Egypt,,Cairo,11,16,1999,69.2
Africa,Egypt,,Cairo,11,17,1999,70.4
Africa,Egypt,,Cairo,11,18,1999,71.3
Africa,Egypt,,Cairo,11,19,1999,73.4
Africa,Egypt,,Cairo,11,20,1999,73.6
Africa,Egypt,,Cairo,11,21,1999,78.8
Africa,Egypt,,Cairo,11,22,1999,75.0
Africa,Egypt,,Cairo,11,23,1999,73.7
Africa,Egypt,,Cairo,11,24,1999,69.1
Africa,Egypt,,Cairo,11,25,1999,65.6
Africa,Egypt,,Cairo,11,26,1999,62.7
Africa,Egypt,,Cairo,11,27,1999,61.1
Africa,Egypt,,Cairo,11,28,1999,59.7
Africa,Egypt,,Cairo,11,29,1999,59.1
Africa,Egypt,,Cairo,11,30,1999,59.5
Africa,Egypt,,Cairo,12,1,1999,58.6
Africa,Egypt,,Cairo,12,2,1999,56.9
Africa,Egypt,,Cairo,12,3,1999,57.2
Africa,Egypt,,Cairo,12,4,1999,58.8
Africa,Egypt,,Cairo,12,5,1999,59.7
Africa,Egypt,,Cairo,12,6,1999,61.1
Africa,Egypt,,Cairo,12,7,1999,63.6
Africa,Egypt,,Cairo,12,8,1999,61.8
Africa,Egypt,,Cairo,12,9,1999,61.8
Africa,Egypt,,Cairo,12,10,1999,61.5
Africa,Egypt,,Cairo,12,11,1999,60.9
Africa,Egypt,,Cairo,12,12,1999,59.6
Africa,Egypt,,Cairo,12,13,1999,62.2
Africa,Egypt,,Cairo,12,14,1999,62.5
Africa,Egypt,,Cairo,12,15,1999,62.4
Africa,Egypt,,Cairo,12,16,1999,62.6
Africa,Egypt,,Cairo,12,17,1999,61.7
Africa,Egypt,,Cairo,12,18,1999,62.0
Africa,Egypt,,Cairo,12,19,1999,64.0
Africa,Egypt,,Cairo,12,20,1999,64.3
Africa,Egypt,,Cairo,12,21,1999,66.1
Africa,Egypt,,Cairo,12,22,1999,61.9
Africa,Egypt,,Cairo,12,23,1999,62.2
Africa,Egypt,,Cairo,12,24,1999,59.1
Africa,Egypt,,Cairo,12,25,1999,58.0
Africa,Egypt,,Cairo,12,26,1999,57.9
Africa,Egypt,,Cairo,12,27,1999,60.0
Africa,Egypt,,Cairo,12,28,1999,59.9
Africa,Egypt,,Cairo,12,29,1999,62.6
Africa,Egypt,,Cairo,12,30,1999,60.4
Africa,Egypt,,Cairo,12,31,1999,62.8
Africa,Egypt,,Cairo,1,1,2000,63.7
Africa,Egypt,,Cairo,1,2,2000,64.2
Africa,Egypt,,Cairo,1,3,2000,61.8
Africa,Egypt,,Cairo,1,4,2000,55.7
Africa,Egypt,,Cairo,1,5,2000,52.1
Africa,Egypt,,Cairo,1,6,2000,54.1
Africa,Egypt,,Cairo,1,7,2000,57.4
Africa,Egypt,,Cairo,1,8,2000,53.8
Africa,Egypt,,Cairo,1,9,2000,55.3
Africa,Egypt,,Cairo,1,10,2000,54.8
Africa,Egypt,,Cairo,1,11,2000,54.0
Africa,Egypt,,Cairo,1,12,2000,53.4
Africa,Egypt,,Cairo,1,13,2000,53.7
Africa,Egypt,,Cairo,1,14,2000,56.0
Africa,Egypt,,Cairo,1,15,2000,57.3
Africa,Egypt,,Cairo,1,16,2000,56.8
Africa,Egypt,,Cairo,1,17,2000,57.5
Africa,Egypt,,Cairo,1,18,2000,57.2
Africa,Egypt,,Cairo,1,19,2000,56.8
Africa,Egypt,,Cairo,1,20,2000,57.8
Africa,Egypt,,Cairo,1,21,2000,54.0
Africa,Egypt,,Cairo,1,22,2000,54.9
Africa,Egypt,,Cairo,1,23,2000,57.0
Africa,Egypt,,Cairo,1,24,2000,64.7
Africa,Egypt,,Cairo,1,25,2000,60.2
Africa,Egypt,,Cairo,1,26,2000,57.2
Africa,Egypt,,Cairo,1,27,2000,49.9
Africa,Egypt,,Cairo,1,28,2000,47.1
Africa,Egypt,,Cairo,1,29,2000,52.1
Africa,Egypt,,Cairo,1,30,2000,52.4
Africa,Egypt,,Cairo,1,31,2000,52.6
Africa,Egypt,,Cairo,2,1,2000,55.7
Africa,Egypt,,Cairo,2,2,2000,56.0
Africa,Egypt,,Cairo,2,3,2000,56.9
Africa,Egypt,,Cairo,2,4,2000,57.1
Africa,Egypt,,Cairo,2,5,2000,57.5
Africa,Egypt,,Cairo,2,6,2000,57.1
Africa,Egypt,,Cairo,2,7,2000,58.9
Africa,Egypt,,Cairo,2,8,2000,57.5
Africa,Egypt,,Cairo,2,9,2000,57.0
Africa,Egypt,,Cairo,2,10,2000,56.8
Africa,Egypt,,Cairo,2,11,2000,57.5
Africa,Egypt,,Cairo,2,12,2000,57.5
Africa,Egypt,,Cairo,2,13,2000,56.6
Africa,Egypt,,Cairo,2,14,2000,59.3
Africa,Egypt,,Cairo,2,15,2000,61.1
Africa,Egypt,,Cairo,2,16,2000,58.2
Africa,Egypt,,Cairo,2,17,2000,57.0
Africa,Egypt,,Cairo,2,18,2000,58.6
Africa,Egypt,,Cairo,2,19,2000,59.4
Africa,Egypt,,Cairo,2,20,2000,57.3
Africa,Egypt,,Cairo,2,21,2000,57.4
Africa,Egypt,,Cairo,2,22,2000,59.8
Africa,Egypt,,Cairo,2,23,2000,56.2
Africa,Egypt,,Cairo,2,24,2000,57.5
Africa,Egypt,,Cairo,2,25,2000,57.3
Africa,Egypt,,Cairo,2,26,2000,55.0
Africa,Egypt,,Cairo,2,27,2000,55.7
Africa,Egypt,,Cairo,2,28,2000,56.6
Africa,Egypt,,Cairo,2,29,2000,58.6
Africa,Egypt,,Cairo,3,1,2000,53.4
